5000 
344, 0.000000, 0.000000, 0.000000 
345, 1.875000, 2.593750, -1.875000 
346, 0.000000, 0.000000, 0.000000 
347, -2.000000, 2.562500, -1.875000 
348, 0.000000, 0.000000, 0.000000 
349, -2.000000, 2.531250, 0.000000 
350, 0.000000, 0.000000, 0.000000 
351, -2.250000, 2.437500, -1.875000 
352, 0.000000, 0.000000, 0.000000 
353, -2.250000, 2.437500, -1.875000 
354, 0.000000, 0.000000, 0.000000 
355, -2.250000, 0.000000, 2.000000 
356, 0.000000, 0.000000, 0.000000 
357, -2.250000, -2.250000, 2.250000 
358, 0.000000, 0.000000, 0.000000 
359, -2.125000, -2.312500, 2.000000 
360, 0.000000, 0.000000, 0.000000 
361, -2.312500, -2.000000, 1.875000 
362, 0.000000, 0.000000, 0.000000 
363, -2.312500, -2.000000, 1.875000 
364, 0.000000, 0.000000, 0.000000 
365, -2.000000, 2.250000, 0.000000 
366, 0.000000, 0.000000, 0.000000 
367, 2.000000, 2.375000, 1.875000 
368, 0.000000, 0.000000, 0.000000 
369, 2.437500, 1.875000, 2.000000 
370, 0.000000, 0.000000, 0.000000 
371, 2.437500, -2.000000, 2.125000 
372, 0.000000, 0.000000, 0.000000 
373, 2.437500, -2.000000, 2.125000 
374, 0.000000, 0.000000, 0.000000 
375, 2.656250, -1.875000, 2.250000 
376, 0.000000, 0.000000, 0.000000 
377, 2.718750, 2.000000, 0.000000 
378, 0.000000, 0.000000, 0.000000 
379, 2.796875, 2.000000, 2.312500 
380, 0.000000, 0.000000, 0.000000 
381, 2.796875, 2.250000, 2.312500 
382, 0.000000, 0.000000, 0.000000 
383, 2.796875, 2.250000, 2.312500 
384, 0.000000, 0.000000, 0.000000 
385, 2.828125, 2.250000, 2.312500 
386, 0.000000, 0.000000, 0.000000 
387, 2.812500, 2.125000, 2.125000 
388, 0.000000, 0.000000, 0.000000 
389, 2.843750, 2.250000, 2.312500 
390, 0.000000, 0.000000, 0.000000 
391, 2.828125, 2.531250, 2.312500 
392, 0.000000, 0.000000, 0.000000 
393, 2.828125, 2.531250, 2.312500 
394, 0.000000, 0.000000, 0.000000 
395, 2.812500, 2.718750, 2.312500 
396, 0.000000, 0.000000, 0.000000 
397, 2.796875, 2.781250, 2.500000 
398, 0.000000, 0.000000, 0.000000 
399, 2.781250, 2.781250, 2.500000 
 ---------------------------end----------------------------
 ---------------------------------------------------------
0, 0.000000, 0.000000, 0.000000 
1, -2.765625, 3.078125, 2.000000 
2, 0.000000, 0.000000, 0.000000 
3, -2.765625, 3.078125, 2.000000 
4, 0.000000, 0.000000, 0.000000 
5, -2.718750, 2.921875, 0.000000 
6, 0.000000, 0.000000, 0.000000 
7, -2.625000, 2.859375, -2.312500 
8, 0.000000, 0.000000, 0.000000 
9, -2.531250, 2.968750, -2.250000 
10, 0.000000, 0.000000, 0.000000 
11, -2.437500, 3.046875, -2.250000 
12, 0.000000, 0.000000, 0.000000 
13, -2.437500, 3.046875, -2.250000 
14, 0.000000, 0.000000, 0.000000 
15, -2.375000, 3.109375, -2.125000 
16, 0.000000, 0.000000, 0.000000 
17, -2.437500, 3.117188, -2.312500 
18, 0.000000, 0.000000, 0.000000 
19, -2.375000, 3.078125, -2.250000 
20, 0.000000, 0.000000, 0.000000 
21, -2.312500, 3.046875, -2.125000 
22, 0.000000, 0.000000, 0.000000 
23, -2.312500, 3.046875, -2.125000 
24, 0.000000, 0.000000, 0.000000 
25, -2.312500, 3.007813, -2.250000 
26, 0.000000, 0.000000, 0.000000 
27, -2.437500, 2.968750, -2.000000 
28, 0.000000, 0.000000, 0.000000 
29, -2.562500, 2.984375, -2.312500 
30, 0.000000, 0.000000, 0.000000 
31, -2.500000, 3.023438, -2.250000 
32, 0.000000, 0.000000, 0.000000 
33, -2.500000, 3.023438, -2.250000 
34, 0.000000, 0.000000, 0.000000 
35, -2.593750, 3.007813, -2.312500 
36, 0.000000, 0.000000, 0.000000 
37, -2.562500, 2.968750, -2.375000 
38, 0.000000, 0.000000, 0.000000 
39, -2.687500, 2.921875, -2.437500 
40, 0.000000, 0.000000, 0.000000 
41, -2.687500, 2.875000, -2.250000 
42, 0.000000, 0.000000, 0.000000 
43, -2.687500, 2.875000, -2.250000 
44, 0.000000, 0.000000, 0.000000 
45, -2.718750, 2.875000, -2.312500 
46, 0.000000, 0.000000, 0.000000 
47, -2.718750, 2.937500, -2.375000 
48, 0.000000, 0.000000, 0.000000 
49, -2.765625, 3.007813, -2.000000 
50, 0.000000, 0.000000, 0.000000 
51, -2.812500, 2.984375, -2.250000 
52, 0.000000, 0.000000, 0.000000 
53, -2.812500, 2.984375, -2.250000 
54, 0.000000, 0.000000, 0.000000 
55, -2.796875, 2.968750, -2.250000 
56, 0.000000, 0.000000, 0.000000 
57, -2.828125, 2.890625, -2.125000 
58, 0.000000, 0.000000, 0.000000 
59, -2.843750, 2.875000, -2.250000 
60, 0.000000, 0.000000, 0.000000 
61, -2.843750, 2.843750, -2.250000 
62, 0.000000, 0.000000, 0.000000 
63, -2.843750, 2.843750, -2.250000 
64, 0.000000, 0.000000, 0.000000 
65, -2.843750, 2.906250, -2.312500 
66, 0.000000, 0.000000, 0.000000 
